wav_filename,wav_filesize,transcript
/home/jia/project/backend/audios/train/1249120_44220382_94690679.wav,163514,i often get a sharp pain in my chest and i can't tell what i'm doing that might be triggering it 
/home/jia/project/backend/audios/train/1249120_44220382_97217225.wav,104070,my lower back hurts but it improves if i stretch it
/home/jia/project/backend/audios/train/1249120_44220382_98734293.wav,163514,there is a sharp pain in my bicep  i have tried to apply pain relief cream but it does not help 
/home/jia/project/backend/audios/train/1249120_44235678_30259629.wav,142040,my skin is itchy and inflamed
/home/jia/project/backend/audios/train/1249120_44246595_10393597.wav,98126,the pain feels like it's right below the skin
/home/jia/project/backend/audios/train/1249120_44246595_13494572.wav,136764,sometimes i feel like a claw on my chest that leaves me breathless 
/home/jia/project/backend/audios/train/1249120_44246595_21583004.wav,142708,i have internal pain whenever i come down with a cold 
/home/jia/project/backend/audios/train/1249120_44246595_23019203.wav,145680,i had a collision while playing soccer   my knee buckled and now it's unstable 
/home/jia/project/backend/audios/train/1249120_44246595_25466020.wav,83266,i feel pain in my body
/home/jia/project/backend/audios/train/1249120_44246595_25957473.wav,154598,my body feels weak and i think that my face is fade and i can't sleep well
/home/jia/project/backend/audios/train/1249120_44246595_26959468.wav,83266,my heart hurts when i exercise
/home/jia/project/backend/audios/train/1249120_44246595_31879288.wav,101098,when i think of my parents i feel pain
/home/jia/project/backend/audios/train/1249120_44246595_35641157.wav,74348,i have a mental suffering
/home/jia/project/backend/audios/train/1249120_44246595_40637850.wav,148652,there is pain in the muscles i do not know caused
/home/jia/project/backend/audios/train/1249120_44246595_42990999.wav,139736,there is this pain that radiates from my chest up to my left arm 
/home/jia/project/backend/audios/train/1249120_44246595_43497809.wav,92182,my ear ache when i'm listening to music 
/home/jia/project/backend/audios/train/1249120_44246595_51049878.wav,172430,i get tired too fast  i can barely put on my clothes in the morning 
/home/jia/project/backend/audios/train/1249120_44246595_53142700.wav,89210,my knee hurts when i walk
/home/jia/project/backend/audios/train/1249120_44246595_56897538.wav,145680,i don't have problems taking in breath but out breath is so heavy
/home/jia/project/backend/audios/train/1249120_44246595_60134578.wav,86238,i have a painful cramp in my feet
/home/jia/project/backend/audios/train/1249120_44246595_62158232.wav,121904,my stomach aches when i eat hot food  why 
/home/jia/project/backend/audios/train/1249120_44246595_62839015.wav,136764,i feel a clicking sensation in my knee each time i step 
/home/jia/project/backend/audios/train/1249120_44246595_71250003.wav,145680,i can't ride my car at night because i have blurry vision 
/home/jia/project/backend/audios/train/1249120_44246595_72677345.wav,83266,i have a pain in my trapes
/home/jia/project/backend/audios/train/1249120_44246595_73301906.wav,172430,i have a cut on my foot that became infected from using the showers at the gym 
/home/jia/project/backend/audios/train/1249120_44142156_102100267.wav,95618,i feel really sad all the time 
/home/jia/project/backend/audios/train/1249120_44142156_103207247.wav,76504,is my cut infected or just healing 
/home/jia/project/backend/audios/train/1249120_44142156_106992412.wav,139308,i have pain in my chest that saddens me 
/home/jia/project/backend/audios/train/1249120_44142156_77498968.wav,152962,there are lots of hairs on my pillow in the morning 
/home/jia/project/backend/audios/train/1249120_44142156_81211021.wav,139308,i have constant stomach pain and bloating 
/home/jia/project/backend/audios/train/1249120_44142156_98856249.wav,289496,i can't hear out of my ear properly  i feel like there is something in it causing irritation 
/home/jia/project/backend/audios/train/1249120_44142156_98978171.wav,125656,my hair is falling out in bunches 
/home/jia/project/backend/audios/train/1249120_44142156_99534301.wav,210306,it feels like my heart is going to leap out of my body  it hurts 
/home/jia/project/backend/audios/train/1249120_44142156_99940305.wav,142040,i have a very rash sensation close to my arms
/home/jia/project/backend/audios/train/1249120_44188922_100192750.wav,76504,my left side aches much
/home/jia/project/backend/audios/train/1249120_44188922_16063469.wav,76504,surgical wound infections
/home/jia/project/backend/audios/train/1249120_44188922_16615356.wav,150232,when i tried to be warm and wear more clothes i found that i was still cold
/home/jia/project/backend/audios/train/1249120_44188922_87700489.wav,103810,every time i look to left i feel a sharp pain in my neck 
/home/jia/project/backend/audios/train/1249120_44194084_11548354.wav,172076,i was travelling by ship and i feel dizzy 
/home/jia/project/backend/audios/train/1249120_44194084_23561131.wav,237612,i had an accident and my wound was open when i arrived to hospital
/home/jia/project/backend/audios/train/1249120_44194084_38897026.wav,142040,i do not know why i feel cold
/home/jia/project/backend/audios/train/1249120_44194084_64350531.wav,161154,i feel very hard to breathe
/home/jia/project/backend/audios/train/1249120_44194084_73260076.wav,169346,it is like i have a needle pushing through my heart 
/home/jia/project/backend/audios/train/1249120_44197979_45397169.wav,112002,i have constant stomach pain and bloating 
/home/jia/project/backend/audios/train/1249120_44220382_104802531.wav,65432,i lose a lot of my hair
/home/jia/project/backend/audios/train/1249120_44220382_11789129.wav,115960,i need a kind of cream wich make my muscles more relaxed
/home/jia/project/backend/audios/train/1249120_44220382_14046541.wav,205124,the nerves were so damaged during the operation on my ankle that i cannot stand being touched on the scar 
/home/jia/project/backend/audios/train/1249120_44220382_34322806.wav,104070,redness  swelling  and difficulty walking
/home/jia/project/backend/audios/train/1249120_44220382_45758718.wav,80294,i feel a sharp pain in my stomach
/home/jia/project/backend/audios/train/1249120_44220382_48462181.wav,175402,i chopped off the tip of my finger while i was cutting some cardboard and i cannot stop the bleeding 
/home/jia/project/backend/audios/train/1249120_44220382_51740266.wav,68404,there is acne on my face
/home/jia/project/backend/audios/train/1249120_44220382_52518266.wav,160542,i have a problem in the expiration because i have abronchial asthma
/home/jia/project/backend/audios/train/1249120_44220382_60080281.wav,112986,why is my shoulder aching when i try to pick up the laundry 
/home/jia/project/backend/audios/train/1249120_44220382_61938277.wav,98126,when i played football i dislocated my shoulder
/home/jia/project/backend/audios/train/1249120_44220382_62940465.wav,101098,it feels like someone stuck a knife into my shoulder
/home/jia/project/backend/audios/train/1249120_44220382_63850186.wav,151624,i read a book for along time and when i finished reading i feel head ache
/home/jia/project/backend/audios/train/1249120_44220382_64348737.wav,196208,i can't really jump on my left foot because my triple fracture of the ankle left me with neverending pains 
/home/jia/project/backend/audios/train/1249120_44220382_64354562.wav,77322,i feel joint pain every time i move
/home/jia/project/backend/audios/train/1249120_44220382_67921078.wav,136764,i feel great pain in my feet after playing one of the sports games
/home/jia/project/backend/audios/train/1249120_44220382_71387272.wav,74348,i have muscle pain at my left leg 
/home/jia/project/backend/audios/train/1249120_44220382_73167442.wav,205124,when get up i found that i have a stomach ache  and i tried to take medecine but my stomach still hurting me
/home/jia/project/backend/audios/train/1249120_44220382_81232608.wav,89210,there is so much pain when i move my arm 
/home/jia/project/backend/audios/train/1249120_44220382_81292221.wav,95154,i am always cold  even when i am wearing layers
/home/jia/project/backend/audios/train/1249120_44220382_83334524.wav,219984,there is an extreme pressure below my belly button at the right  which i feel every time i go out for a jog 
/home/jia/project/backend/audios/train/1249120_44220382_85329668.wav,104070,it's hard to stand up  and i'm moving very slowly
/home/jia/project/backend/audios/train/1249120_44220382_88604885.wav,98126,i have this strange rash on my arm 
/home/jia/project/backend/audios/train/1249120_44220382_95370886.wav,107042,can't do any exercise  i feel weak
/home/jia/project/backend/audios/train/1249120_44235678_22937832.wav,270380,my head hurts and i lose the sensation in my face  then lose sight in my eye
/home/jia/project/backend/audios/train/1249120_44246595_11477954.wav,205124,i have an ear ache that won't go away   i don't have a cold or headache or any other symptoms   just an earache 
/home/jia/project/backend/audios/train/1249120_44246595_14680847.wav,172430,my hair is falling without a reason  i can see a lot of hair on my working desk 
/home/jia/project/backend/audios/train/1249120_44246595_19400019.wav,98126,i had a pain in my knee when i was swimming
/home/jia/project/backend/audios/train/1249120_44246595_26715904.wav,121904,my neck hurts me and i can't stand with this pain
/home/jia/project/backend/audios/train/1249120_44246595_27538143.wav,59488,i feel a pain in my neck
/home/jia/project/backend/audios/train/1249120_44246595_28001300.wav,172430,i feel like i went to an acupuncture's practice and had     needles in my shoulder
/home/jia/project/backend/audios/train/1249120_44246595_34223800.wav,130820,i get clusters of whiteheads and blackheads on my back 
/home/jia/project/backend/audios/train/1249120_44246595_36064910.wav,83266,my left side aches much
/home/jia/project/backend/audios/train/1249120_44246595_41594719.wav,175402,i am having problems seeing things feel like a cloud on my eyes everything is blurry
/home/jia/project/backend/audios/train/1249120_44246595_41995447.wav,92182,the severe pain in the stomach i feel
/home/jia/project/backend/audios/train/1249120_44246595_46752969.wav,217012,i hve cut my finger because of playing football and i  to apply pain relief cream but it does not help
/home/jia/project/backend/audios/train/1249120_44246595_49630911.wav,112986,my head hurts whenever i try to do something 
